service_request_id,service_request_parent_id,sap_notification_number,requested_datetime,case_age_days,service_name,case_record_type,updated_datetime,status,lat,long,council_district,comm_plan_code,comm_plan_name,park_name,case_origin,referred,public_description
164523,164522,NA,2017-03-23T11:16:00,194,Paint Striping - Maintain,TSW,2017-10-03T00:00:00,Closed,32.55164667,-116.9494783,8,26,Otay Mesa,,Mobile,,Fire lane red curbs completely faded. Illegal parking an issue
328755,NA,NA,2018-04-30T14:45:00,NA,Other,TSW,,Referred,32.7462,-117.087951,9,56,Mid-City:City Heights,,Mobile,This report has been referred to Parking (Enforcement ? SDPD) at jaud@pd.sandiego.gov,Illegal parking. Safety hazard.
292290,NA,1.50001E+11,2018-02-08T14:38:00,12,Traffic Signal On Flash,TSW,2018-02-21T00:00:00,Closed,32.80110876,-117.2256305,2,27,Pacific Beach,,Phone,,Signals on flash
183763,NA,1.50001E+11,2017-05-11T13:45:00,1,Street Flooded,TSW,2017-05-13T00:00:00,Closed,32.84052812,-117.2056876,6,6,Clairemont Mesa,,Phone,,MURKY STANDING WATER FROM RAIN INLET APPROX 20-30 FT LONG IS @ END OF CUL DE SAC ALSO A A LONG BRANCH FELL INTO IT.  A VACTOR IS NEEDED AND THE TREE LIMB NEEDS TO BE PICKED UP.
2473011,NA,NA,2018-12-27T20:37:00,12,72 Hour Violation,Parking,2019-01-08T00:00:00,Closed,32.70429,-117.13272,8,37,Southeastern San Diego,,Mobile,,72 hours without being moved it's a KIA
108659,NA,3.5E+11,2016-09-28T10:36:00,427,Storm Water Code Enforcement - Illegal Discharge,TSW,2017-11-29T00:00:00,Closed,32.82434684,-117.2465022,1,10,La Jolla,,Crew/Self Generated,,
2511710,NA,NA,2019-02-15T12:50:00,80,Graffiti Removal,TSW,2019-05-06T00:00:00,Closed,32.91323,-117.141558,6,15,Mira Mesa,,Mobile,,
117650,NA,NA,2016-11-10T22:11:00,NA,Sidewalk Repair Issue,TSW,,Referred,32.70748455,-117.158259,3,4,Downtown,,Mobile,This report has been referred to Water and Sewer (PUD) at water@sandiego.gov,Broken water access cover near sdccu atm
194436,NA,NA,2017-06-06T09:10:00,NA,Graffiti Removal,TSW,,Referred,32.7377992,-117.0610108,4,57,Mid-City:Eastern Area,CHOLLAS CP,Web,This report has been referred to Environmental Services at trash@sandiego.gov,Large dumpster on West side of Chollas park. Also two abanonef mattresses
2482438,NA,NA,2019-01-10T15:14:00,5,Out Late,ESD Complaint/Report,2019-01-15T00:00:00,Closed,32.5500123,-117.0549052,8,33,San Ysidro,,Phone,,missed trash
2411999,NA,40300072628,2018-09-29T10:23:00,254,Evaluate for Resurfacing,TSW,,In Process,32.91630691,-117.2370006,1,40,Torrey Pines,,Mobile,,This entire intersection needs to be resurfaced- not simply a patch or two
310255,NA,NA,2018-03-22T08:37:00,NA,Other,TSW,,Referred,32.797461,-117.25021,2,27,Pacific Beach,,Mobile,This report has been referred to Police CRO ? Northern at sdpdnorthern@pd.sandiego.gov,"7 homeless people encroaching on property. All have large bags and bikes. There are several ""No Trespassing"" and ""No Loitering"" signs posted on the building next to them. Leaving a huge mess of trash."
2441379,NA,NA,2018-11-09T08:28:00,4,Dead Animal,ESD Complaint/Report,2018-11-13T00:00:00,Closed,32.70133027,-117.0583666,4,11,Encanto Neighborhoods,,Mobile,,Dead baby kitten :(
2579924,NA,NA,2019-05-01T21:31:00,8,Parking Zone Violation,Parking,2019-05-09T00:00:00,Closed,32.75819935,-117.113086,3,59,Mid-City:Normal Heights,,Mobile,,"Boat on a trailer, has been parked on the street for close to 2 weeks"
201755,NA,NA,2017-06-24T12:27:00,5,Graffiti Removal,TSW,2017-06-29T00:00:00,Closed,32.752317,-117.078749,9,57,Mid-City:Eastern Area,,Mobile,,Graffiti
311149,NA,NA,2018-03-24T09:22:00,34,72 Hour Violation,Parking,2018-04-27T00:00:00,Closed,32.56728802,-117.0540476,8,33,San Ysidro,,Mobile,,
171511,NA,1.50001E+11,2017-04-11T10:17:00,8,Pothole,TSW,2017-04-19T00:00:00,Closed,32.5692243,-117.0651245,8,25,Otay Mesa-Nestor,,Phone,,Pot holes at the intersection.
2532509,NA,NA,2019-03-11T18:16:00,14,72 Hour Violation,Parking,2019-03-25T00:00:00,Closed,32.73180333,-117.1300138,3,28,North Park,,Mobile,,Hasn't moved in 72+ hours
2459926,NA,40300087857,2018-12-07T11:05:00,0,Street Flooded,TSW,2018-12-07T00:00:00,Closed,32.77244483,-117.0754069,9,38,College Area,,Phone,,"AREA FLOODED, REF BY STORMWATER  H62"
2421923,NA,NA,2018-10-12T11:58:00,12,72 Hour Violation,Parking,2018-10-24T00:00:00,Closed,32.71412,-117.12159,8,37,Southeastern San Diego,,Mobile,,Abandoned car broken windows full of trash
333492,NA,40300030119,2018-05-10T13:45:00,28,ENGINEERING - TRAFFIC OPERATIONS TRAFFIC CALMING/SAFETY FEATURES,TSW,2018-06-07T00:00:00,Closed,32.68311333,-117.049575,4,44,Skyline-Paradise Hills,,Mobile,,"Curb needs a ""No Parking"" red paint, cars parked where this red truck is parked, makes it harder for drivers to make the right turn and having to go around it. safety hazard."
103561,NA,1.50001E+11,2016-09-05T13:12:00,2,Traffic Sign - Maintain,TSW,2016-09-08T00:00:00,Closed,33.00283936,-117.0905691,5,31,Rancho Bernardo,,Web,,"Incident:  Hazardous metal sign post base on Camino del Norte between Paseo Montanoso and Bernardo Center Drive  and Injury Report to Karlie Hayes related to trip on hazardous metal sign base post.Incident and injury date:  09-05-16On 09-05-16 at approximately 9:45 am, my 15 year old daughter, Karlie Hayes, and her Del Norte High School cross country team were running westbound on the sidewalk on Camino del Norte between Paseo Montanaso and Bernardo Center Drive.  The team was running on the south side of the Camino del Norte sidewalk adjacent to the eastbound Camino del Norte traveling traffic lanes.  As my daughter was running she tripped on a base of a metal street sign post  base that had not been fully removed.  The elevated metal street sign base post was bent is elevated approximately 5 inches above from the sidewalk.  Upon tripping she fell hard onto her right knee primarily but also onto her left knee and hands.  The severity of her fall caused two cars driving on eastbound on Camino del Norte to stop and assist in helping my daughter.  My daughter had to be driven back to Del Norte High School with her coach due to an inability to put pressure on her right knee while running.   I am filing a complaint to get the metal post removed completely and I am also requesting to file an injury report with the City of San Diego.  Please send me the proper paperwork for filing this injury report to ghayes01@cox.net.  I request some contact me on Tuesday, 09-06-16 about this hazardous incident and who the proper contact for fixing the hazard and filing the injury to the City of San Diego.  Contact phone number:  Karen Hayes:  858-204-1129.  Please see included images of the hazardous metal sign post base and the immediate pictures of my daughter's right knee after her 09-05-16 fall.  Thank you for your assistance."
2511560,NA,40300104665,2019-02-15T11:24:00,18,Pothole,TSW,2019-03-05T00:00:00,Closed,32.84112139,-117.0909892,7,47,Tierrasanta,,Mobile,,This little stretch of road is very bad
2550053,NA,NA,2019-03-29T14:20:00,5,Potential Missed Collection,ESD Complaint/Report,2019-04-03T00:00:00,Closed,32.8271203,-117.0987833,7,47,Tierrasanta,,Web,,My recycle container has not been emptied. Everybody else had theirs emptied.
393964,NA,NA,2018-08-16T04:19:00,0,Oversized Vehicle Complaints,Parking,2018-08-16T00:00:00,Closed,32.77351,-117.17269,7,12,Linda Vista,,Web,,This van is parked in the neighborhood every evening over night
2591846,2588468,NA,2019-05-14T14:08:00,2,Shopping Cart,ESD Complaint/Report,2019-05-16T00:00:00,Closed,32.7748166,-117.0997945,9,58,Mid-City:Kensington-Talmadge,,Mobile,,Shopping cart on side of road
2507840,NA,40300103278,2019-02-12T02:49:00,3,Traffic Signal On Flash,TSW,2019-02-15T00:00:00,Closed,32.80190755,-117.1533787,7,35,Serra Mesa,,Phone,,"PER CONTRACTOR, SET THE TRAFFIC SIGNAL LIGHT BACK TO NORMAL. JOB COMPLETED."
2545727,NA,NA,2019-03-25T15:51:00,4,Illegal Dumping,ESD Complaint/Report,2019-03-29T00:00:00,Closed,32.7679197,-117.199973,2,12,Linda Vista,,Phone,,"Large framed glass, size of door, leaning against wall. Caller concerned that it could cause injury."
395579,NA,NA,2018-08-19T12:40:00,NA,Illegal Dumping from Vehicle,ESD Complaint/Report,,Referred,32.7596101,-117.066338,9,57,Mid-City:Eastern Area,,Web,This report has been referred to Environmental Services at trash@sandiego.gov,"A truck dropped yard waste debris , pd set it curside."
2401260,NA,NA,2018-09-16T15:11:00,0,Oversized Vehicle Complaints,Parking,2018-09-17T00:00:00,Closed,32.83774194,-117.2014945,6,6,Clairemont Mesa,,Mobile,,Illegal street parking of RV.  Occupants living in it.
352162,NA,NA,2018-06-19T21:59:00,NA,Other,TSW,,Referred,32.78517904,-117.098513,7,20,Navajo,,Mobile,This report has been referred to Police CRO ? Eastern at sdpdeastern@pd.sandiego.gov,Cars keep parking in the alley. This makes it difficult for other cars and trucks to pass through.
2572046,NA,NA,2019-04-23T18:39:00,1,Parking Zone Violation,Parking,2019-04-24T00:00:00,Closed,32.75162801,-117.2438462,2,23,Ocean Beach,,Mobile,,Cars bumper is hanging into my very narrow driveway- could barely get in
2515423,NA,NA,2019-02-19T17:36:00,1,Illegal Dumping,ESD Complaint/Report,2019-02-20T00:00:00,Closed,32.73407538,-117.1083106,9,56,Mid-City:City Heights,,Mobile,,Ofo bike illegally dumped in area between fence and street where the sidewalk would be (ROW?)
296532,NA,NA,2018-02-18T16:42:00,NA,Other,TSW,,Referred,32.76110601,-117.0667624,9,57,Mid-City:Eastern Area,,Web,This report has been referred to Police CRO ? Mid-City at sdpdmidcity@pd.sandiego.gov,"Waited 45 minutes to report panhandling on the intersection of College Ave and El Cajon Blvd. This is becoming a daily problem, with peope asking for money in the medians. These medians are narrow, and these folks are handicapped. They should NOT be there. This is becoming the daily norm at this intersection, please the police need to remove them."
347421,NA,NA,2018-06-10T11:44:00,NA,Illegal Dumping,ESD Complaint/Report,,Referred,32.7373788,-117.0945071,9,56,Mid-City:City Heights,,Mobile,This report has been referred to Environmental Services Department at trash@sandiego.gov,
333342,NA,40300029949,2018-05-10T10:41:00,0,Traffic Signal Timing Issue,TSW,2018-05-10T00:00:00,Closed,32.96223683,-117.2342485,1,21,Carmel Valley,,Mobile,,"The light going North is 3' on red, open  to green for second, and red again. In the opposite way (South) is NOT the same."
2549469,NA,40300119060,2019-03-29T07:53:00,77,Street Light Out,TSW,,In Process,32.70980426,-117.1642855,3,4,Downtown,CHILDRENS PARK,Web,,"Several lights in the east side of Children's Park are not working.  IN ADDITION,  the entire row of lights on the MLK Promenade directly across from Children's Museum are not working. Please repair ASAP. Thank you!"
2614937,2612458,NA,2019-06-06T18:20:00,8,72 Hour Violation,Parking,,In Process,32.87608,-117.20891,1,99,University,,Web,,"Is this awesome of what. This vehicle never leaves Executive Drive. I've told you many times that if the vehicle is moved is would overheat because there is no airflow to the radiator. Because the vehicle is never started, the battery went dead. For years this car has not moved from Executive Drive. It is occupied and in front of a school, the Braille Institute. This is against the law. Ticket this vehicle."
2518335,NA,NA,2019-02-22T11:21:00,0,Dead Animal,ESD Complaint/Report,2019-02-22T00:00:00,Closed,32.5644379,-117.0790887,8,25,Otay Mesa-Nestor,,Web,,There is a dead dog right in from of the 7/11  on oro vista road
303931,302246,NA,2018-03-07T13:23:00,35,Pothole,TSW,2018-04-11T00:00:00,Closed,32.78299088,-117.0619959,7,20,Navajo,,Mobile,,Pothole
2531152,NA,NA,2019-03-09T16:58:00,9,72 Hour Violation,Parking,2019-03-18T00:00:00,Closed,32.54538,-117.05021,8,33,San Ysidro,CORAL GATE NP,Mobile,,Parked 72 hr
2581004,NA,40300129393,2019-05-02T18:11:00,41,Engineering - Traffic Calming/Safety Features,Traffic Engineering,2019-06-12T00:00:00,Closed,32.75326994,-117.1133407,9,56,Mid-City:City Heights,,Web,,"Hi, I live at 3677 Orange Ave and there is a speeding problem on Orange.  To make things worst they speed and hit the dip and you can hear a loud bang as their exhaust bottoms out.  Is there any way we can get a sign out in to slow down?  Possibly a DIP sign?  Someone?s going to get hurt sooner or later.  It?s also a school zone.  Flashing light sign maybe?  Anything.  Thank you."
183819,NA,40300003448,2017-05-11T15:10:00,362,Sidewalk Repair Issue,TSW,2018-05-08T00:00:00,Closed,32.69830124,-117.116904,9,37,Southeastern San Diego,,Mobile,,tree breaking thru concrete and foundation slope on school property
187159,NA,1.50001E+11,2017-05-19T11:02:00,6,Traffic Signal Other Problem,TSW,2017-05-25T00:00:00,Closed,32.84718154,-117.2673818,1,10,La Jolla,,Phone,,WB short green.
190028,NA,NA,2017-05-26T08:32:00,NA,72 Hour Violation,Parking,,Referred,32.967677,-117.097679,5,29,Rancho Penasquitos,,Web,This report has been referred to Police Department at SDPDabandonedcars@pd.sandiego.gov,
166859,NA,1.50001E+11,2017-03-29T17:46:00,8,Pothole,TSW,2017-04-07T00:00:00,Closed,32.78114649,-117.0643894,7,20,Navajo,,Mobile,,Potholes near the off ramp of the I-8 west. Two big potholes on College Avenue
315535,NA,40300019904,2018-04-03T10:14:00,433,Street Light Out,TSW,,In Process,32.7177833,-117.1296793,3,8,Greater Golden Hill,,Mobile,,Street light post and light are missing from in front of 1144 30th St.
2392688,NA,NA,2018-09-05T11:23:00,6,72 Hour Violation,Parking,2018-09-11T00:00:00,Closed,32.70757,-117.08145,4,11,Encanto Neighborhoods,,Web,,parked at location for 3 weeks
285399,NA,NA,2018-01-25T07:59:00,NA,Dead Animal,TSW,,Referred,32.952972,-117.243171,1,21,Carmel Valley,,Mobile,This report has been referred to Environmental Services Department at trash@sandiego.gov,
246037,NA,1.50001E+11,2017-10-14T11:54:00,5,Tree/Limb Fallen/Hanging,TSW,2017-10-19T00:00:00,Closed,32.76327796,-117.1131489,3,59,Mid-City:Normal Heights,,Mobile,,Please clean up pile of dead tree branches on sidewalk. Thanks!
2475622,2473086,NA,2019-01-02T09:11:00,8,72 Hour Violation,Parking,2019-01-10T00:00:00,Closed,32.80623,-117.1243,7,35,Serra Mesa,,Web,,This is not recognized as a neighborhood truck. It has been there for more than two weeks. Trash in the back and cobwebs .
2549655,NA,NA,2019-03-29T10:01:00,24,Graffiti Removal,TSW,2019-04-22T00:00:00,Closed,32.7483171,-117.1443671,3,28,North Park,,Mobile,,
2603655,NA,NA,2019-05-28T07:26:00,3,72 Hour Violation,Parking,2019-05-31T00:00:00,Closed,32.83557991,-117.2261092,2,6,Clairemont Mesa,,Mobile,,72 hour violation
299302,NA,NA,2018-02-25T11:49:00,10,72 Hour Violation,Parking,2018-03-07T00:00:00,Closed,32.8633688,-117.2291858,1,99,University,,Web,,
160101,NA,1.50001E+11,2017-03-12T13:22:00,302,Sidewalk Repair Issue,TSW,2018-01-09T00:00:00,Closed,32.72584497,-117.1628711,3,42,Uptown,,Mobile,,Side walk is very bad on 2nd ave in front of 1965 2nd ave. But overall bad street sidewalk. Dangerous.
319648,NA,NA,2018-04-10T18:41:00,NA,Illegal Dumping,ESD Complaint/Report,,Referred,32.75421122,-117.1576091,3,42,Uptown,,Web,This report has been referred to Caltrans San Diego at ct.public.information.d11@dot.ca.gov,"Although Caltrans and the City have been working on Camelot Canyon which recently had a fire start from the encampments, there is another large camp to the north, on the easterly curbline of SR-163N. Trash rolls down the hillside and along the curbline. It abuts neighbors' property lines too. Due to it being active, you can anticipate hazardous/biohazardous materials on premise.   You can see it best if you are in the SR-163S lanes exiting on the East bound Washington exit and look east. The encampment is on the easterly curbline as you're on the onramp for NB 163, slightly uphill."
320735,NA,40300022680,2018-04-12T10:19:00,424,Sidewalk Repair Issue,TSW,,In Process,32.924019,-117.233543,1,48,Torrey Hills,,Mobile,,Sidewalk has large deflection and is cracked. El Camino Real X Arroyo Sorrento Road.
133199,NA,1.50001E+11,2017-01-12T15:52:00,22,Pothole,TSW,2017-02-03T00:00:00,Closed,32.75659326,-117.221186,2,14,Midway-Pacific Highway,,Web,,Giant pothole immediately upon merging to eastbound Interstate 8
2582198,NA,NA,2019-05-04T08:16:00,38,Graffiti Removal - Code Enforcement,TSW,2019-06-11T00:00:00,Closed,32.7529872,-117.1953267,3,24,Old Town San Diego,,Mobile,,
249381,NA,NA,2017-10-23T08:16:00,NA,72 Hour Violation,Parking,,Referred,32.7020689,-117.1044068,4,37,Southeastern San Diego,,Web,This report has been referred to Police Department at SDPDabandonedcars@pd.sandiego.gov,
100729,NA,1.50001E+11,2016-08-20T11:18:00,5,Pothole,TSW,2016-08-25T00:00:00,Closed,32.825283,-117.183029,6,6,Clairemont Mesa,,Web,,Many many pot holes along the whole street
88424,88423,NA,2016-06-16T15:54:00,232,Graffiti Removal,TSW,2017-02-03T00:00:00,Closed,32.748372,-117.149771,3,42,Uptown,,Mobile,,
203090,NA,NA,2017-06-27T17:38:00,3,Graffiti Removal,TSW,2017-06-30T00:00:00,Closed,32.81654667,-117.1896667,6,6,Clairemont Mesa,,Mobile,,Grafitti on utility box
2594055,359232,NA,2019-05-16T14:11:00,29,Sidewalk Repair Issue,TSW,,In Process,32.7289808,-117.2393646,2,30,Peninsula,,Web,,"When the city addressed a drainage problem back in the 90's, the sidewalk was removed, and then replaced with a thick layer of asphalt/tar.  This substance has deteriorated and is raised in some places and sunken in other spots.  It is also cracked throughout.   This is a hazard and is unsightly."
2569173,NA,NA,2019-04-20T13:32:00,0,Illegal Dumping,ESD Complaint/Report,2019-04-20T00:00:00,Closed,32.7448671,-117.1067399,9,56,Mid-City:City Heights,,FO Self Generate,,couch
2445816,NA,40300082638,2018-11-15T19:35:00,13,Street Light Out,TSW,2018-11-28T00:00:00,Closed,32.69499645,-117.1074074,9,37,Southeastern San Diego,,Mobile,,Street light not turning on
2499794,NA,40300100641,2019-02-02T08:20:00,31,Street Flooded,TSW,2019-03-05T00:00:00,Closed,32.54888081,-116.9884398,8,26,Otay Mesa,,Web,,This is my second reporting of dirt on both sides of Cactus Road between Cactus Ct and Calle de Linea.
